Document No.,Amount
SIPBZ24+00661_1,2982327.0
SIPBZ24+00662_1,3044612.0
SIPBZ24+00674_1,2615997.0
SIPBZ24+00676_1,2838704.0
SIPBZ24+00677_1,3027472.0
SIPBZ24+00681_1,3002355.0
SIPBZ24+00683_1,5524213.0
SIPBZ24+00695_1,2872581.0
SIPBZ24+00700_1,73963.6
SIPBZ24+00701_1,9624.12
SIPBZ24+00706_1,7577.94
SIPBZ24+00707_1,4131.0
SIPBZ24+00708_1,35315.2
SIPBZ24+00709_1,5042.88
SIPBZ24+00713_1,19715.4
SIPBZ24+00717_1,8614.8
SIPBZ24+00725_1,11153.4
SIPBZ24+00730_1,9853392.0
SIPBZ24+00733_1,705193.0
SIPBZ24+00736_1,9198856.0
SIPBZ24+00737_1,6924.55
SIPBZ24+00738_1,6433.06
SIPBZ24+00739_1,2893297.0
SIPBZ24+00779_1,293294.0
SIPBZ24+00783_1,3613.98
SIPBZ24+00799_1,899031.5
SIPBZ24+00938_1,1036225.9
MISC09-24-000061_1,-28250.0
SIPBZ24+01080_1,28250.0
SIPBZ24+01300_1,10877.77
SIPBZ24+01307_1,12215.28
SIPBZ24+01310_1,874068.35
SIPBZ24+00557_1,4696.24
SIPBZ24+00558_1,4711.28
SIPBZ24+00560_1,4669.92
SIPBZ24+00561_1,4673.68
SIPBZ24+00562_1,17140.4
SIPBZ24+00566_1,4907.84
SIPBZ24+00571_1,4512.0
SIPBZ24+00663_1,6602904.0
SIPBZ24+00665_1,12558547.0
SIPBZ24+00679_1,1738173.0
SIPBZ24+00680_1,5473217.0
SIPBZ24+00684_1,6183125.0
SIPBZ24+00685_1,2338705.0
SIPBZ24+00688_1,2993036.0
SIPBZ24+00697_1,3005419.0
SIPBZ24+00702_1,14014.72
SIPBZ24+00711_1,26569.2
SIPBZ24+00714_1,13580.84
SIPBZ24+00719_1,20794.68
SIPBZ24+00721_1,17924.7
SIPBZ24+00722_1,8966.4
SIPBZ24+00723_1,17372.8
SIPBZ24+00724_1,4770.96
SIPBZ24+00731_1,9398484.0
SIPBZ24+00732_1,6515329.0
SIPBZ24+00740_1,2403043.0
SIPBZ24+00743_1,33421.92
SIPBZ24+00778_1,17858.0
SIPBZ24+00900_1,6553.74
SIPBZ24+00916_1,0.0
SIPBZ24+00930_1,142571.52
SIPBZ24+00572_1,4723.4
SIPBZ24+00574_1,4719.6
SIPBZ24+00578_1,4481.92
SIPBZ24+00579_1,4538.32
SIPBZ24+00580_1,4719.6
SIPBZ24+00588_1,14386.9
SIPBZ24+00589_1,4666.16
SIPBZ24+00664_1,7731730.0
SIPBZ24+00666_1,10647998.0
SIPBZ24+00667_1,40418.31
SIPBZ24+00668_1,11783277.0
SIPBZ24+00669_1,11575669.0
SIPBZ24+00671_1,14328196.0
SIPBZ24+00672_1,145414.8
SIPBZ24+00673_1,2369195.0
SIPBZ24+00675_1,2190570.0
SIPBZ24+00678_1,19025154.0
SIPBZ24+00686_1,3323295.0
SIPBZ24+00687_1,5424183.0
SIPBZ24+00689_1,14104384.0
SIPBZ24+00690_1,2684336.0
SIPBZ24+00691_1,9850374.0
SIPBZ24+00692_1,2971317.0
SIPBZ24+00693_1,9881870.0
SIPBZ24+00696_1,4997388.0
SIPBZ24+00698_1,32249.1
SIPBZ24+00703_1,82145.7
SIPBZ24+00704_1,22343.1
SIPBZ24+00705_1,59954.4
SIPBZ24+00710_1,28181.2
SIPBZ24+00712_1,57202.6
SIPBZ24+00715_1,32213.25
SIPBZ24+00716_1,25250.4
SIPBZ24+00720_1,18248.4
SIPBZ24+00726_1,4122.0
SIPBZ24+00727_1,5212.2
SIPBZ24+00728_1,4472.6
SIPBZ24+00729_1,5909208.0
SIPBZ24+00741_1,2168959.0
SIPBZ24+00742_1,2955112.0
SIPBZ24+00745_1,34214.7
SIPBZ24+00694_1,3716.4
SIPBZ24+00760_1,938733.0
SIPBZ24+00761_1,9906.75
SIPBZ24+00762_1,10953.3
SCPBZ24+00017_1,-15100.3
SIPBZ24+00773_1,15100.3
SIPBZ24+00775_1,4864.0
SIPBZ24+00776_1,4929.6
SIPBZ24+00780_1,2558.22
SIPBZ24+00781_1,2668524.0
SIPBZ24+00782_1,3879.6
SCPBZ24+00021_1,-14328196.0
SCPBZ24+00022_1,-938733.0
SCPBZ24+00023_1,-11575669.0
SIPBZ24+00795_1,14328196.0
SIPBZ24+00797_1,1159612.0
SIPBZ24+00798_1,11575669.0
SIPBZ24+00802_1,513398.0
SIPBZ24+00908_1,895933.48
SIPBZ24+00933_1,133354.08
SIPBZ24+00935_1,863941.02
SIPBZ24+01077_1,14250.0
SCPBZ24+00049_1,-9906.75
SIPBZ24+01084_1,10139.85
SIPBZ24+01187_1,0.0
SIPBZ24+01261_1,14235.22
SIPBZ24+01292_1,1109218.41
SIPBZ24+01299_1,10920.37
SCPBZ24+00070_1,-14260.46
SIPBZ24+00904_1,891011.43
SIPBZ24+00906_1,897218.05
SIPBZ24+01302_1,64435.17
SIPBZ24+01304_1,10860.37
SCPBZ24+00091_1,-64435.17
SIPBZ24+01526_1,53417.76
SIPBZ24+00657_1,4738.6
SIPBZ24+00659_1,17511.2
SIPBZ24+00734_1,0.0
SIPBZ24+00735_1,448.38
SIPBZ24+00747_1,15132.05
SCPBZ24+00015_1,-15132.05
SIPBZ24+00748_1,13964.38
SIPBZ24+00749_1,4542.08
SIPBZ24+00750_1,4474.4
SIPBZ24+00801_1,927443.66
SIPBZ24+00808_1,7574.66
SIPBZ24+00809_1,10020529.0
SIPBZ24+00827_1,1127862.0
SIPBZ24+00859_1,4510.8
SIPBZ24+00863_1,631.5
SIPBZ24+00864_1,5044.2
SIPBZ24+00872_1,4982.32
SIPBZ24+00873_1,27712.4
SIPBZ24+00874_1,4956.9
SIPBZ24+00878_1,12880.64
SIPBZ24+00905_1,1009684.84
SIPBZ24+00932_1,216843.84
SIPBZ24+01303_1,12216.62
SIPBZ24+00753_1,4688.72
SIPBZ24+00754_1,4688.72
SIPBZ24+00755_1,4688.72
SCPBZ24+00020_1,-715762.0
SIPBZ24+00800_1,895844.79
SIPBZ24+00803_1,9868027.0
SIPBZ24+00814_1,3012355.0
SIPBZ24+00817_1,30234.89
SIPBZ24+00819_1,2728035.0
SIPBZ24+00830_1,2281428.0
SIPBZ24+00848_1,1521968.0
SIPBZ24+00857_1,35774.9
SIPBZ24+00861_1,8726.4
SIPBZ24+00867_1,10306.08
SIPBZ24+00869_1,12859.55
SIPBZ24+00870_1,4886.76
SIPBZ24+00871_1,22393.8
SIPBZ24+00875_1,10659.6
SIPBZ24+00876_1,4560.92
SIPBZ24+00877_1,1512.0
SIPBZ24+00880_1,2469.6
SIPBZ24+00890_1,4253.4
SIPBZ24+00891_1,4676.1
SIPBZ24+00917_1,4452.2
SIPBZ24+00931_1,216398.88
SIPBZ24+00937_1,858290.55
SCPBZ24+00040_1,-50.46
SIPBZ24+01301_1,24334.55
MISC09-24-000087_1,-67380.39
SIPBZ24+01393_1,50.46
SCPBZ24+00071_1,-50459.43
SIPBZ24+01508_1,1304.87
SIPBZ24+00763_1,4738.6
SIPBZ24+00771_1,4738.6
SIPBZ24+00784_1,4684.96
SIPBZ24+00785_1,4436.8
SIPBZ24+00806_1,10182606.0
SIPBZ24+00815_1,2458403.0
SIPBZ24+00833_1,2956072.0
SIPBZ24+00834_1,2969285.0
SIPBZ24+00836_1,10814364.0
SIPBZ24+00840_1,5958536.0
SIPBZ24+00841_1,9802470.0
SIPBZ24+00842_1,1766807.0
SIPBZ24+00844_1,3102508.0
SIPBZ24+00845_1,3206090.0
SIPBZ24+00846_1,10452354.0
SIPBZ24+00881_1,12861.6
SIPBZ24+00883_1,8586.76
SIPBZ24+00886_1,1267.0
SIPBZ24+00887_1,6330.24
SIPBZ24+00888_1,17871.2
SIPBZ24+00892_1,4395.6
SIPBZ24+00901_1,1551.06
SIPBZ24+00921_1,5338.2
SIPBZ24+01078_1,14250.0
SIPBZ24+01311_1,798611.74
SIPBZ24+00788_1,4669.92
SIPBZ24+00789_1,4669.92
SIPBZ24+00790_1,206375.75
SIPBZ24+00811_1,5762630.0
SIPBZ24+00812_1,5926249.0
SIPBZ24+00813_1,12270045.0
SIPBZ24+00820_1,6610546.0
SIPBZ24+00826_1,3957870.0
SIPBZ24+00831_1,1769872.0
SIPBZ24+00835_1,5392712.0
SIPBZ24+00843_1,6218606.0
SIPBZ24+00847_1,9944862.0
SIPBZ24+00856_1,10213.28
SIPBZ24+00858_1,42224.8
SIPBZ24+00862_1,63602.28
SIPBZ24+00868_1,67260.6
SIPBZ24+00879_1,6425.68
SIPBZ24+00885_1,13123.9
SIPBZ24+00894_1,4291.2
SIPBZ24+00896_1,6187.84
SIPBZ24+00897_1,4476.4
SIPBZ24+00903_1,990397.7
SIPBZ24+00911_1,69611.8
SIPBZ24+00828_1,3767.58
SIPBZ24+00915_1,22600.0
SIPBZ24+01186_1,0.0
SIPBZ24+01305_1,12207.04
SCPBZ24+00088_1,-181844.0
SIPBZ24+00804_1,247287.08
SIPBZ24+00805_1,47537.01
SIPBZ24+00807_1,3313027.0
SIPBZ24+00810_1,16273186.0
SIPBZ24+00816_1,14401729.0
SIPBZ24+00818_1,2173148.0
SIPBZ24+00821_1,2345253.0
SIPBZ24+00822_1,13034855.0
SIPBZ24+00823_1,7925375.0
SIPBZ24+00824_1,16134163.0
SIPBZ24+00825_1,9221153.0
SIPBZ24+00829_1,3119925.0
SIPBZ24+00832_1,6005576.0
SIPBZ24+00837_1,2716530.0
SIPBZ24+00838_1,102055.2
SIPBZ24+00839_1,27161338.0
SIPBZ24+00849_1,3012989.0
SIPBZ24+00850_1,1929892.0
SIPBZ24+00855_1,58585.8
SIPBZ24+00860_1,33224.52
SIPBZ24+00865_1,80791.2
SIPBZ24+00866_1,28547.6
SIPBZ24+00882_1,31563.0
SIPBZ24+00884_1,29290.12
SIPBZ24+00889_1,6235.0
SIPBZ24+00895_1,20942.04
SIPBZ24+00898_1,21672.0
SIPBZ24+00899_1,11204.7
SIPBZ24+00910_1,1490.0
SCPBZ24+00056_1,-247287.08
SIPBZ24+01274_1,247287.08
SCPBZ24+00058_1,-1490.0
SIPBZ24+01288_1,1489.56
SIPBZ24+01312_1,805739.16
SIPBZ24+00902_1,875423.4
SIPBZ24+00912_1,962514.8
SIPBZ24+00913_1,930362.27
SIPBZ24+00914_1,1070763.84
SCPBZ24+00059_1,-8541.02
SIPBZ24+01313_1,804650.43
SIPBZ24+01388_1,18980.06
SCPBZ24+00098_1,-18980.06
SCPBZ24+00101_1,-875423.4
SIPBZ24+01770_1,875423.4
SIPBZ24+01771_1,8541.02
SIPBZ24+01772_1,10439.03
SIPBZ24+00851_1,17954.5
SIPBZ24+00852_1,4662.4
SIPBZ24+00853_1,4666.16
SIPBZ24+00854_1,4666.16
SIPBZ24+00893_1,4711.28
SIPBZ24+00907_1,4395.44
SIPBZ24+00960_1,2889926.0
SIPBZ24+00963_1,10728467.0
SIPBZ24+00964_1,3278090.0
SIPBZ24+00966_1,60566.3
SIPBZ24+00967_1,7568.69
SIPBZ24+00971_1,1063092.0
SIPBZ24+00985_1,5999658.0
SIPBZ24+00987_1,1196950.0
SIPBZ24+01014_1,17216.16
SIPBZ24+01016_1,18282.3
SIPBZ24+01019_1,13525.6
SIPBZ24+01030_1,22024.8
SIPBZ24+01031_1,2374.2
SIPBZ24+01033_1,4629.52
SIPBZ24+01057_1,1500000.0
SIPBZ24+01075_1,27515.2
SCPBZ24+00051_1,-13525.6
SIPBZ24+01086_1,13525.6
SIPBZ24+01272_1,7296.61
SIPBZ24+01298_1,1109535.04
SIPBZ24+01509_1,2613.91
SCPBZ24+00096_1,-2374.2
SIPBZ24+01641_1,2374.2
CHUF-I-0000009_1,-1759.0
SIPBZ24+00939_1,895192.42
SIPBZ24+00940_1,871835.56
SIPBZ24+00976_1,9873996.0
SIPBZ24+00981_1,5543010.0
SIPBZ24+00983_1,3073898.0
SIPBZ24+00984_1,3064007.0
SIPBZ24+00986_1,2996167.0
SIPBZ24+00995_1,6752.84
SIPBZ24+01013_1,6071.6
SIPBZ24+01015_1,9881.76
SIPBZ24+01029_1,4489.2
SIPBZ24+01039_1,4553.64
SIPBZ24+01040_1,6195.04
SIPBZ24+01043_1,4757.9
SIPBZ24+01045_1,23402.5
SIPBZ24+00968_1,1643736.0
SIPBZ24+01189_1,0.0
SIPBZ24+01268_1,203200.0
SIPBZ24+01306_1,10705.73
SIPBZ24+01308_1,10992.54
SIPBZ24+00918_1,4470.64
SIPBZ24+00919_1,13908.4
SIPBZ24+00920_1,13706.0
SIPBZ24+00922_1,17939.6
SIPBZ24+00923_1,4474.4
SIPBZ24+00924_1,4673.68
SIPBZ24+00925_1,4673.68
MISC09-24-000065_1,-333584.23
SIPBZ24+00961_1,8831722.0
SIPBZ24+00975_1,5999958.0
SIPBZ24+00988_1,2347913.0
SIPBZ24+00990_1,2704719.0
SIPBZ24+00991_1,3007265.0
SIPBZ24+00992_1,2562009.0
SIPBZ24+01004_1,3321831.0
SIPBZ24+01005_1,1215803.0
SIPBZ24+01021_1,22321.0
SIPBZ24+01023_1,10614.4
SIPBZ24+01024_1,17892.0
SIPBZ24+01025_1,16377.84
SIPBZ24+01032_1,56752.8
SIPBZ24+01042_1,4898.34
SIPBZ24+01046_1,31407.69
SIPBZ24+01047_1,19650.6
SIPBZ24+01049_1,1263.81
SIPBZ24+01055_1,291236.0
SCPBZ24+00089_1,-903275.0
SIPBZ24+00941_1,4700.0
SIPBZ24+00942_1,4711.28
SIPBZ24+00950_1,4776.6
SIPBZ24+00951_1,13659.0
SIPBZ24+00952_1,4746.2
SIPBZ24+00953_1,4753.8
SIPBZ24+00956_1,3910000.0
SIPBZ24+00957_1,4070000.0
SIPBZ24+00978_1,5292893.0
SIPBZ24+00979_1,11887646.0
SIPBZ24+00980_1,18108628.0
SIPBZ24+00993_1,4657954.0
SIPBZ24+00994_1,1785061.0
SIPBZ24+00996_1,10429037.0
SIPBZ24+00997_1,2665984.0
SIPBZ24+00998_1,2627757.0
SIPBZ24+00999_1,3020347.0
SIPBZ24+01000_1,3125211.0
SIPBZ24+01001_1,2971002.0
SIPBZ24+01002_1,2487282.0
SIPBZ24+01006_1,9745980.0
SIPBZ24+01007_1,10144895.0
SIPBZ24+01018_1,19729.8
SIPBZ24+01022_1,12674.48
SIPBZ24+01036_1,50562.6
SIPBZ24+01037_1,18387.84
SIPBZ24+01038_1,91679.0
SIPBZ24+01041_1,42723.0
SIPBZ24+01044_1,4446.0
SIPBZ24+01048_1,17556.0
SIPBZ24+01050_1,4959.0
SIPBZ24+01051_1,905744.56
SIPBZ24+01052_1,990926.49
SCPBZ24+00046_1,-81420.0
SIPBZ24+01081_1,22600.0
SIPBZ24+01181_1,228441.08
SIPBZ24+01309_1,12213.56
SCPBZ24+00060_1,-30023.95
SIPBZ24+01314_1,808265.45
SCPBZ24+00072_1,-228441.08
SIPBZ24+01398_1,228441.08
SIPBZ24+00954_1,17477.7
SIPBZ24+00955_1,4478.16
SIPBZ24+00958_1,167877.34
SIPBZ24+00959_1,14651736.0
SIPBZ24+00962_1,3430273.0
SIPBZ24+00965_1,40520.62
SIPBZ24+00969_1,17778184.0
SIPBZ24+00970_1,6082732.0
SIPBZ24+00972_1,3186966.0
SIPBZ24+00973_1,6548374.0
SIPBZ24+00974_1,16238926.0
SIPBZ24+00977_1,10626522.0
SIPBZ24+00982_1,8022755.0
SIPBZ24+01003_1,1068857.0
SIPBZ24+01012_1,152665.7
SIPBZ24+01017_1,21986.88
SIPBZ24+01020_1,37468.4
SIPBZ24+01026_1,9514.52
SIPBZ24+01027_1,17152.0
SIPBZ24+01028_1,32106.2
SIPBZ24+01034_1,17486.2
SIPBZ24+01035_1,11117.76
SIPBZ24+01054_1,3073.14
SIPBZ24+01059_1,6060060.0
SIPBZ24+01182_1,228263.56
SIPBZ24+01188_1,0.0
SCPBZ24+00057_1,-152665.7
SIPBZ24+01277_1,81977.2
SIPBZ24+01278_1,70688.5
SCPBZ24+00073_1,-228263.56
SIPBZ24+01397_1,228263.56
SIPBZ24+01196_1,914120.81
SCPBZ24+00061_1,-38156.48
SIPBZ24+00989_1,4700.0
SIPBZ24+01008_1,13633.76
SIPBZ24+01009_1,4703.76
SIPBZ24+01010_1,13338.44
SIPBZ24+01011_1,14595.0
SIPBZ24+01053_1,922175.59
SIPBZ24+01065_1,162190.08
SIPBZ24+01094_1,2995679.0
SIPBZ24+01096_1,10771415.0
SIPBZ24+01125_1,3010611.0
SIPBZ24+01126_1,9231965.0
SIPBZ24+01127_1,10255758.0
SIPBZ24+01128_1,10541902.0
SIPBZ24+01129_1,2420056.0
SIPBZ24+01130_1,2794127.0
SIPBZ24+01132_1,1074318.0
SIPBZ24+01150_1,4334.4
SIPBZ24+01152_1,20777.76
SIPBZ24+01162_1,2472.54
SIPBZ24+01163_1,6197.76
SIPBZ24+01176_1,5035.8
SIPBZ24+01190_1,0.0
SIPBZ24+01193_1,873683.19
SCPBZ24+00066_1,-28375.64
SIPBZ24+01064_1,4673.68
SIPBZ24+01066_1,215920.98
SIPBZ24+01093_1,60686.95
SIPBZ24+01105_1,2700675.0
SIPBZ24+01106_1,2888005.0
SIPBZ24+01107_1,2491044.0
SIPBZ24+01108_1,2662199.0
SIPBZ24+01114_1,6871.08
SIPBZ24+01113_1,2375611.0
SIPBZ24+01133_1,3289097.0
SIPBZ24+01134_1,10238489.0
SIPBZ24+01135_1,10415473.0
SIPBZ24+01136_1,728447.0
SIPBZ24+01155_1,7686.6
SIPBZ24+01157_1,4637.36
SIPBZ24+01131_1,1571092.0
SIPBZ24+01115_1,1829.31
SIPBZ24+01168_1,20659.4
SIPBZ24+01284_1,164752.66
SIPBZ24+01285_1,225159.05
SCPBZ24+00080_1,-164752.66
SIPBZ24+01506_1,164756.92
SIPBZ24+01510_1,2619.12
SIPBZ24+01079_1,7125.0
SIPBZ24+01082_1,16950.0
SIPBZ24+01102_1,5992532.0
SIPBZ24+01111_1,2758581.0
SIPBZ24+01164_1,17785.0
SIPBZ24+01154_1,12380.56
SIPBZ24+01171_1,57310.4
SIPBZ24+01172_1,17856.96
SIPBZ24+01174_1,9752.7
SIPBZ24+01175_1,2012.4
SIPBZ24+01191_1,0.0
SIPBZ24+01192_1,967945.14
SIPBZ24+01195_1,988327.67
SIPBZ24+01283_1,162405.4
SIPBZ24+01293_1,204637.32
SCPBZ24+00063_1,-59582.5
SCPBZ24+00067_1,-47545.2
SCPBZ24+00069_1,-11051.79
SIPBZ24+01070_1,162014.94
SIPBZ24+01072_1,4753.8
SIPBZ24+01073_1,4753.8
SIPBZ24+01074_1,4703.76
SIPBZ24+01083_1,17552.2
SIPBZ24+01104_1,11909021.0
SIPBZ24+01109_1,2128799.0
SIPBZ24+01116_1,3032787.0
SIPBZ24+01117_1,2956530.0
SIPBZ24+01101_1,10800217.0
SIPBZ24+01112_1,3206598.0
SIPBZ24+01137_1,1800911.0
SIPBZ24+01138_1,9144389.0
SIPBZ24+01139_1,3117847.0
SIPBZ24+01153_1,36940.2
SIPBZ24+01156_1,6295.48
SIPBZ24+01160_1,32685.68
SIPBZ24+01165_1,17704.5
SIPBZ24+01169_1,8586.76
SIPBZ24+01170_1,19302.2
SIPBZ24+01173_1,45834.6
SIPBZ24+01178_1,13688.4
SIPBZ24+01194_1,1405196.85
SIPBZ24+01197_1,802531.08
SIPBZ24+01282_1,172521.48
SCPBZ24+00062_1,-457295.12
SCPBZ24+00064_1,-18146.27
SIPBZ24+01091_1,6004272.0
SIPBZ24+01092_1,139964.16
SIPBZ24+01095_1,5442166.0
SIPBZ24+01097_1,12502896.0
SIPBZ24+01098_1,3045927.0
SIPBZ24+01099_1,7107913.0
SIPBZ24+01100_1,19126086.0
SIPBZ24+01103_1,2243752.0
SIPBZ24+01110_1,8122509.0
SIPBZ24+01118_1,5409070.0
SIPBZ24+01119_1,9771596.0
SIPBZ24+01120_1,5570634.0
SIPBZ24+01121_1,2711806.0
SIPBZ24+01122_1,2563927.0
SIPBZ24+01123_1,2412102.0
SIPBZ24+01124_1,34139.63
SIPBZ24+01140_1,2002201.0
SIPBZ24+01141_1,9881870.0
SIPBZ24+01148_1,59846.2
SIPBZ24+01149_1,30704.96
SIPBZ24+01151_1,16174.92
SIPBZ24+01158_1,8154.52
SIPBZ24+01159_1,19000.36
SIPBZ24+01161_1,20278.64
SIPBZ24+01166_1,10224.48
SIPBZ24+01167_1,36145.3
SIPBZ24+01177_1,18892.71
SIPBZ24+01183_1,1044.96
SIPBZ24+01266_1,5650.0
SIPBZ24+01280_1,168134.55
SIPBZ24+01281_1,164046.92
SIPBZ24+01296_1,846610.27
SIPBZ24+01290_1,877566.49
SIPBZ24+01291_1,702072.18
SIPBZ24+01198_1,1020513.66
SIPBZ24+01294_1,886297.9
SCPBZ24+00065_1,-5982.64
SCPBZ24+00099_1,-886297.9
SIPBZ24+01768_1,886297.9
SIPBZ24+01142_1,4651.12
SIPBZ24+01143_1,4723.4
SIPBZ24+01144_1,5013.64
SIPBZ24+01145_1,4684.96
SIPBZ24+01146_1,4734.8
SIPBZ24+01147_1,4738.6
SIPBZ24+01200_1,2991554.0
SIPBZ24+01203_1,2428545.0
SIPBZ24+01205_1,3166590.0
SIPBZ24+01209_1,2627440.0
SIPBZ24+01210_1,2960317.0
SIPBZ24+01211_1,9239189.0
SIPBZ24+01225_1,7175.5
SIPBZ24+01226_1,10415473.0
SIPBZ24+01227_1,2669667.0
SIPBZ24+01228_1,3105607.0
SIPBZ24+01230_1,7556.75
SIPBZ24+01231_1,2946326.0
SIPBZ24+01234_1,1118362.0
SIPBZ24+01237_1,20760.84
SIPBZ24+01239_1,6811.68
SIPBZ24+01240_1,3425.16
SIPBZ24+01242_1,17924.7
SIPBZ24+01244_1,16747.68
SIPBZ24+01245_1,19083.6
SIPBZ24+01246_1,5002.08
SIPBZ24+01249_1,3606.4
SIPBZ24+01258_1,5121.0
SIPBZ24+01259_1,4327.2
SIPBZ24+01269_1,1050.42
SIPBZ24+01271_1,0.0
SIPBZ24+01250_1,4432.26
SIPBZ24+01279_1,143442.72
SIPBZ24+01287_1,148219.6
SIPBZ24+01297_1,870385.11
SIPBZ24+01315_1,808191.4
SCPBZ24+00074_1,-5013.64
SIPBZ24+01399_1,5013.64
SIPBZ24+01179_1,4654.88
SIPBZ24+01180_1,4666.16
SIPBZ24+01184_1,4718.8
SIPBZ24+01201_1,34888.63
SIPBZ24+01202_1,2262530.0
SIPBZ24+01204_1,8053642.0
SIPBZ24+01206_1,8918703.0
SIPBZ24+01207_1,27360.17
SIPBZ24+01208_1,4033393.0
SIPBZ24+01212_1,2401851.0
SIPBZ24+01213_1,2736535.0
SIPBZ24+01214_1,2388210.0
SIPBZ24+01215_1,10028682.0
SIPBZ24+01216_1,6105398.0
SIPBZ24+01217_1,5361242.0
SIPBZ24+01218_1,2469869.0
SIPBZ24+01220_1,2271370.0
SIPBZ24+01222_1,10410650.0
SIPBZ24+01223_1,1568577.0
SIPBZ24+01224_1,1081072.0
SIPBZ24+01229_1,3230606.0
SIPBZ24+01232_1,6551859.0
SIPBZ24+01233_1,2531186.0
SIPBZ24+01235_1,5447553.0
SIPBZ24+01236_1,41458.0
SIPBZ24+01238_1,17386.3
SIPBZ24+01241_1,14126.32
SIPBZ24+01243_1,31231.7
SIPBZ24+01247_1,33622.94
SIPBZ24+01248_1,14522.84
SIPBZ24+01251_1,68845.0
SIPBZ24+01252_1,17500.96
SIPBZ24+01253_1,17671.4
SIPBZ24+01254_1,13406.24
SIPBZ24+01255_1,4207.84
SIPBZ24+01256_1,4527.78
SIPBZ24+01257_1,4361.6
SIPBZ24+01260_1,3295.92
SIPBZ24+01262_1,8785.7
SIPBZ24+01264_1,31768.41
SIPBZ24+01267_1,27588.4
SIPBZ24+01270_1,1433.7
SIPBZ24+01219_1,863803.0
SIPBZ24+01221_1,1875.54
SIPBZ24+01286_1,147795.02
SIPBZ24+01289_1,2662117.0
SIPBZ24+01295_1,1112185.6
SIPBZ24+01316_1,3345917.0
SIPBZ24+01317_1,193.0
SCPBZ24+00068_1,-3345917.0
SIPBZ24+01381_1,2644902.0
SCPBZ24+00095_1,-27588.4
SIPBZ24+01645_1,27588.4
SIPBZ24+01787_1,967977.76
SCPBZ24+00102_1,-967977.76
SIPBZ24+01792_1,969247.76
SCPBZ24+00110_1,-186.65
SIPBZ24+01273_1,12700.0
MISC09-24-000091_1,0.01
MISC09-24-000092_1,0.1
SCPBZ24+00076_1,-4440.03
SCPBZ24+00077_1,-23376.6
SIPBZ24+01405_1,56679.81
SIPBZ24+01406_1,983.74
SIPBZ24+01407_1,3157.73
SCPBZ24+00079_1,-1408146.0
SCPBZ24+00081_1,-5.08
SCPBZ24+00082_1,-5.07
SCPBZ24+00083_1,-32564.5
SCPBZ24+00090_1,-156362.0
SCPBZ24+00092_1,-239786.0
SCPBZ24+00093_1,-39624.0
SCPBZ24+00094_1,-186477.0
MISC10-24-000308_1,-8460468.0
SIPBZ24+01199_1,4365.36
SIPBZ24+01263_1,4628.56
SIPBZ24+01265_1,4500.72
SIPBZ24+01275_1,4451.84
SIPBZ24+01276_1,4741.36
SIPBZ24+01320_1,9826625.0
SIPBZ24+01321_1,3256407.0
SIPBZ24+01323_1,2685821.0
SIPBZ24+01326_1,4706.37
SIPBZ24+01328_1,9794646.0
SIPBZ24+01329_1,1098494.0
SIPBZ24+01330_1,2770330.0
SIPBZ24+01345_1,1772514.0
SIPBZ24+01350_1,12863.76
SIPBZ24+01351_1,17173.44
SIPBZ24+01353_1,4613.52
SIPBZ24+01354_1,10571.6
SIPBZ24+01355_1,17641.6
SIPBZ24+01361_1,4818.48
SIPBZ24+01362_1,2002.08
SIPBZ24+01363_1,4554.7
SIPBZ24+01364_1,0.0
SIPBZ24+01365_1,42807.6
SIPBZ24+01368_1,21564.0
SIPBZ24+01369_1,4520.2
SIPBZ24+01375_1,3204.16
SIPBZ24+01376_1,1522.14
SIPBZ24+01377_1,1400.56
SIPBZ24+01378_1,1528.66
SIPBZ24+01382_1,1042.86
SIPBZ24+01384_1,22600.0
SIPBZ24+01412_1,922077.81
SIPBZ24+01658_1,117993.75
SIPBZ24+01781_1,515.6
SIPBZ24+01958_1,9166.0
SIPBZ24+01318_1,10464368.0
SIPBZ24+01319_1,131424.07
SIPBZ24+01322_1,27462.48
SIPBZ24+01324_1,5809503.0
SIPBZ24+01325_1,9127541.0
SIPBZ24+01327_1,5523357.0
SIPBZ24+01331_1,8264754.0
SIPBZ24+01332_1,5726100.0
SIPBZ24+01336_1,2949280.0
SIPBZ24+01337_1,3110371.0
SIPBZ24+01338_1,2706472.0
SIPBZ24+01339_1,4913414.0
SIPBZ24+01340_1,2903865.0
SIPBZ24+01341_1,9699612.0
SIPBZ24+01342_1,3042738.0
SIPBZ24+01343_1,14869922.0
SIPBZ24+01344_1,8155648.0
SIPBZ24+01346_1,5004618.0
SIPBZ24+01347_1,757055.0
SIPBZ24+01348_1,2899049.0
SIPBZ24+01349_1,46614.6
SIPBZ24+01352_1,34388.2
SIPBZ24+01356_1,841065.0
SIPBZ24+01366_1,23090.16
SIPBZ24+01367_1,8902.2
SIPBZ24+01370_1,14704.8
SIPBZ24+01371_1,0.0
SIPBZ24+01372_1,4896.56
SIPBZ24+01373_1,5625.48
SIPBZ24+01374_1,5002.08
SIPBZ24+01379_1,45807.15
SIPBZ24+01380_1,17213.7
SCPBZ24+00075_1,-17213.7
SIPBZ24+01659_1,158824.56
SIPBZ24+01631_1,930607.76
SIPBZ24+01632_1,911402.64
SIPBZ24+01960_1,173520.94
SIPBZ24+01333_1,4684.96
SIPBZ24+01334_1,4684.96
